"","alpha","sigma"
"24163",2.60511063914713,6.08431239941556
"24164",1.46037151712006,8.64173554722317
"24165",1.67624398576354,7.1413642737254
"24166",2.31068421831058,6.19378228211321
"24167",1.67740963533985,9.49044703740283
"24168",1.75137977379687,7.59193331470025
"24169",3.64780632545949,7.21889252033099
"24170",1.539050133207,5.64951497475947
"24171",2.08921284556543,5.73846434380362
"24172",2.37958111627805,7.79432706905665
"24173",1.61112186791682,6.11707551701853
"24174",1.9904708029257,5.19178891884786
"24175",2.03622617373504,7.17196429890237
"24176",1.2201650463016,6.49436841802113
"24177",1.50395465276953,6.18779666959651
"24178",2.05050050806871,7.18023561708835
"24179",2.08110230188975,6.03356150687306
"24180",2.49161453385574,7.26631101060105
"24181",2.84276711102234,6.51184122454537
"24182",2.45691811604633,5.79027960343408
"24183",3.54406526459547,6.49553049890545
"24184",1.73932582236472,5.81215708985463
"24185",2.65696772205893,6.78179555527949
"24186",2.27203476212791,6.81874829200825
"24187",3.20827428671835,6.09206612009908
"24188",1.96425323275839,7.17036012081655
"24189",3.65395271838727,6.68894498075287
"24190",2.36503596950384,5.61006498539267
"24191",3.82624587313162,5.89995602714164
"24192",2.00259797460382,5.77177459550529
"24193",2.38055399053919,5.42964512516537
"24194",2.12839566496414,6.20573657040848
"24195",1.95757223062027,7.24718610577225
"24196",1.63277833806385,6.40125969319424
"24197",2.1780253735554,6.35777312665739
"24198",2.14135093983204,6.27002323483353
"24199",1.52786680971218,6.93672212433318
"24200",1.42250302833282,9.52019839863615
"24201",2.25139840503322,5.7528843584599
"24202",2.77628142583855,6.11781109336318
"24203",2.09912193923933,5.81827891932248
"24204",2.75696220968982,6.14565726562614
"24205",2.12709948934198,7.31231431517077
"24206",2.10896211862731,4.89554401507777
"24207",2.80693398448348,6.75426764447561
"24208",2.02744548233484,6.80315159296536
"24209",2.8015665729974,6.00365308318078
"24210",2.25014306948495,6.08753911618435
"24211",2.43460392874717,7.26708118461138
"24212",1.90944342255877,8.0674451038694
"24213",2.59648923774587,6.0100317706232
"24214",3.90470806263217,5.94084309996552
"24215",2.50732098230912,5.93870056307963
"24216",2.17253413930623,6.70670001469805
"24217",1.50062231610868,7.7294225154304
"24218",1.6747383664148,7.71309766606535
"24219",1.83813003092857,7.66039092375568
"24220",1.98911877884605,6.32531986821129
"24221",2.10883794467504,5.95767772315438
"24222",1.75827977471319,6.17813878524265
"24223",3.59307266483541,6.28359234792097
"24224",2.21482955897939,7.91360577759278
"24225",2.54169984850252,5.7858687181235
"24226",3.02966653926762,6.56591967738585
"24227",1.2864582543663,7.04299659268458
"24228",2.54723445351991,5.52766613293515
"24229",2.84753471629987,5.94360260962473
"24230",1.85037275526353,6.04197047840762
"24231",2.88444849573962,7.45164176471633
"24232",1.64244109604474,6.22291467345627
"24233",1.31969397618894,6.37879299618103
"24234",2.34142605154195,6.698945122684
"24235",2.20311392206843,7.51523295897525
"24236",2.62703574020132,5.58850769774932
"24237",2.68199797824163,5.67425835155976
"24238",2.71195018171081,6.58054835929312
"24239",2.37571083917179,7.77874773757439
"24240",2.67563975415102,6.73794078571995
"24241",1.59431940857284,6.46742129598789
"24242",2.12710716374969,7.29309301459606
"24243",2.07877472780056,6.99362848861678
"24244",1.98038008413371,8.01196165504891
"24245",3.76260835245376,7.24149434333282
"24246",2.09184536518074,7.74654572428572
"24247",3.36008586558457,6.04313349241827
"24248",1.69246716173613,6.44024662090053
"24249",2.46485417284189,6.01723858054861
"24250",2.84387792373689,6.75133575214703
"24251",2.83980523378711,6.90837956339002
"24252",2.24326000601422,6.56942873202427
"24253",1.69065714105012,4.44148999427654
"24254",2.56978055155412,7.33346346066062
"24255",3.39345371512556,6.75596704573918
"24256",1.64205674323831,6.61012883219568
"24257",2.67528566536531,5.6567490392229
"24258",2.09131492754273,6.20457053902773
"24259",3.00610199505681,7.89580261049497
"24260",3.80390740899588,6.66595064491817
"24261",2.71025797048411,6.1199435943934
"24262",1.58327652911203,6.79209870403168
"24263",2.26356965557098,7.12902154137462
"24264",3.79007617221182,6.74168105186457
"24265",2.13477485582682,7.70076717396876
"24266",1.86105871152642,6.41915334341791
"24267",1.99582598134877,7.90497191786793
"24268",2.24656745283934,7.1081408202754
"24269",1.88327798527171,6.95903732220317
"24270",1.07302435387409,7.99249005659438
"24271",2.41257370696567,6.0132996996605
"24272",2.7732431129466,6.2262651656189
"24273",2.19883493359378,7.9013843646929
"24274",3.07273689753829,7.412700608104
"24275",3.25366493310274,5.42008496901995
"24276",2.12716389246209,5.94811437001271
"24277",2.28252102941104,5.57712872654692
"24278",2.01792083965825,6.40386599347967
"24279",2.27690402977986,6.41616565691814
"24280",2.09139948303209,6.37049251462647
"24281",2.81736042840614,6.37605888319844
"24282",1.93002678019895,7.93945969685444
"24283",2.51128967296329,6.50763691492344
"24284",1.58034487253423,6.50364299344958
"24285",1.92631436845364,4.80486545553921
"24286",1.78656690772544,6.80187548762892
"24287",2.85719784892199,5.62827043284361
"24288",2.86699039092109,5.64253942161384
"24289",1.51603458145148,6.11531714227674
"24290",3.1850690505229,6.20869132362197
"24291",1.65587473392757,6.44159400605354
"24292",1.72545446224753,7.34441926112592
"24293",2.74975527428649,6.09211446190542
"24294",2.1383150015347,6.81821349968081
"24295",1.97368220076661,7.58539926519681
"24296",2.65566094071289,5.57674926393506
"24297",2.02270720175461,6.65467899251322
"24298",2.75453638189763,7.22827150550403
"24299",1.25507555486611,6.49281441804626
"24300",1.52495497087503,6.34934923934303
"24301",2.75570574626021,7.0522614992186
"24302",2.69025973331528,5.5472274748628
"24303",2.10796027739314,7.25914409095612
"24304",3.84804163244913,6.14485883412891
"24305",1.70534269956977,7.22318310194448
"24306",1.83402603541175,5.15635678797642
"24307",1.98211876208346,7.81807729535805
"24308",2.53304926220517,6.21445893380023
"24309",1.46542404412151,5.67147469225677
"24310",2.55172406530413,5.77055189771768
"24311",2.44185967439822,5.89379046920841
"24312",1.96251115141001,6.47903072944381
"24313",2.29449041550656,7.18484454113291
"24314",2.07790159657627,6.74807413424628
"24315",2.02555279042655,6.56922052730901
"24316",2.1532432607517,7.07285138899263
"24317",1.36591321065848,6.42453653333356
"24318",4.23761935900323,6.21613484782188
"24319",2.7693739551899,6.63123986465636
"24320",2.08355594543601,6.12700240944371
"24321",2.65178155254517,6.30366277371735
"24322",1.09940131350975,8.29197258022419
"24323",2.59834975137933,6.10485975145973
"24324",2.23984290798876,9.39089086065136
"24325",2.67236050617733,5.61294544593595
"24326",1.40457477038728,8.17831713536515
"24327",3.11129731817748,7.82128955796873
"24328",2.11771389346718,5.56116272941604
"24329",2.53557460027798,7.79256151166774
"24330",2.19763863499347,7.09336533191908
"24331",1.57131493676589,6.48273386192226
"24332",2.10823419345658,5.06656942082158
"24333",2.84095242131522,6.86692564493939
"24334",2.80909763219766,6.6386045827766
"24335",2.21195563231141,6.79677066609009
"24336",2.91974650928972,5.76307766931229
"24337",1.18428372123343,6.76361904889526
"24338",2.23710249964893,7.79877228735343
"24339",2.31098055589136,5.87651894607307
"24340",1.58322975215176,5.60421131923985
"24341",3.37424069796851,6.00757907980647
"24342",2.70350478076791,5.76860033800633
"24343",2.42785705407752,7.63108544099593
"24344",1.62919129965977,6.7036447772304
"24345",2.47876708020288,7.03223034589771
"24346",3.20914690371119,6.37484378948534
"24347",2.92680280671287,7.4571687642378
"24348",2.34170312084647,6.51039256222267
"24349",1.47687370791246,7.77849190129756
"24350",3.06119041347316,5.81988807929861
"24351",2.86583818327563,8.39941704814732
"24352",2.92669995785118,5.37261797172607
"24353",2.87975609341259,6.2745327024994
"24354",2.09576378944086,7.18608776083864
"24355",1.64027069570241,5.97883248482841
"24356",1.72078736891913,6.87546462562772
"24357",1.71773352733852,6.9621562209646
"24358",2.59936757051322,6.03452543461205
"24359",4.59334371335384,6.13861750628524
"24360",2.95070204275408,5.65655747267534
"24361",2.6269163079328,7.18588303920413
"24362",2.83945643874908,5.58917335570466
"24363",3.0011961742079,6.40203552939571
"24364",3.26009373364524,6.36951825015743
"24365",2.6421172616534,6.40571636768842
"24366",1.43898453936651,5.75866272479884
"24367",3.12713410672954,6.23738025535176
"24368",1.81886799999516,5.99591813859542
"24369",2.76270547982284,5.99873704965113
"24370",3.92131582755808,7.17865747126201
"24371",1.88234514502153,6.66427171476247
"24372",1.52427571351756,11.428873607167
"24373",2.48676723912662,6.78373093974394
"24374",2.26343635459625,5.76010115676461
"24375",2.09071631530596,6.73908013812886
"24376",2.93138524304948,6.95265443912201
"24377",2.9359861539034,6.23157702842349
"24378",2.01984555579195,7.34862957421359
"24379",3.113870192559,5.82044896075473
"24380",1.50260046173273,7.37215230071492
"24381",2.80506093378027,5.84612875665599
"24382",1.75366633808082,7.57269468056898
"24383",1.71744430724403,6.55928219478785
"24384",2.12215461111536,5.71748040058315
"24385",2.70519499290631,6.10922814328408
"24386",2.11785083521877,8.14529088747048
"24387",3.11065112233721,5.82897774133122
"24388",1.16801871410858,7.02042771259341
"24389",2.45986148772524,5.27419318356364
"24390",1.60968798045338,5.90357040505629
"24391",2.02809148147033,6.24224231993181
"24392",4.03906135789529,6.70847447613831
"24393",3.39532821218448,6.41339461060651
"24394",1.72975209223148,7.23428795630158
"24395",3.21373014879211,6.27958661349722
"24396",1.91063425726603,5.97494584090855
"24397",2.25484150813044,7.46918752375428
"24398",2.51470859251061,7.38140592421237
"24399",1.65932887393768,6.4371970555795
"24400",3.0324349285314,6.0670917048978
"24401",2.09239326384096,6.45170253389171
"24402",2.80518891170106,5.60880421801422
"24403",2.22829837887955,5.46698151386443
"24404",1.85007961719942,6.64622120715128
"24405",3.01015459912576,6.57474591099414
"24406",2.40386930453739,5.719752623489
"24407",1.58668173891143,5.91190507192809
"24408",2.5308588676622,7.0426273176494
"24409",1.99204273886667,5.76543732895845
"24410",2.55855101864348,6.126211503139
"24411",2.60891549881222,6.85846075588436
"24412",1.58908631998704,5.75724778488121
"24413",1.5677740722834,4.39047520444699
"24414",2.59302191209723,6.37904074965297
"24415",2.90136870307912,6.45492446189385
"24416",2.94464521402279,7.09571048525618
"24417",1.34652304387299,6.30015969060126
"24418",2.88442800107994,7.7889736377253
"24419",2.30258653689646,8.36728597825403
"24420",3.3128849555266,6.85751858969914
"24421",2.20007586780418,7.58122389982982
"24422",2.75534820587382,7.05652530229452
"24423",2.75070527909207,6.24973276065588
"24424",2.92048320027749,5.83198819298598
"24425",3.06475678468716,5.94821404786504
"24426",2.4925744063417,6.38278664839386
"24427",2.80017550234356,7.31023730944456
"24428",1.86560517822802,6.26344313765568
"24429",2.42536460391729,6.26645458923947
"24430",1.91149510072987,6.17943344865436
"24431",2.68451591651967,5.96591098585636
"24432",1.66839447174635,6.88966242121596
"24433",3.74802332014577,6.14098291288415
"24434",1.83671947933745,5.67482424301068
"24435",2.5118100021331,5.55595506718704
"24436",2.17565313189387,6.90249910515794
"24437",2.1807137952363,5.57991065578534
"24438",3.33106739568748,6.61771943771991
"24439",2.92507966659491,6.01286997728135
"24440",2.86035804235894,6.13036775152947
"24441",3.07421205391316,7.29845809500944
"24442",2.44061458698632,5.73960435790914
"24443",2.07282856846782,6.19925508455014
"24444",2.58010710422017,6.76868949508386
"24445",2.05124830580397,6.90367813905194
"24446",2.68653325925565,8.52071500995685
"24447",2.39319047339609,5.90853025077323
"24448",2.54814412021635,5.59503570747745
"24449",1.4069078202292,6.75511488829991
"24450",2.79063536033468,6.09372796886937
"24451",3.54507666036883,6.70226738734474
"24452",1.70288770429216,5.29329498855869
"24453",1.57946929459318,8.62793296706508
"24454",2.58048774106869,5.31658210076327
"24455",2.52317939383471,6.61994012617373
"24456",2.51670283432957,7.49472074882365
"24457",2.95769878340057,6.98411776905386
"24458",3.27607405973532,5.72537130618524
"24459",2.11443721566604,6.5701881563446
"24460",3.99582702700314,6.47289748620535
"24461",1.70360538267085,7.04635128009193
"24462",2.89968573471718,7.09820709492882
"24463",3.76982429073261,6.27674725236459
"24464",1.72664757752127,7.41118666028254
"24465",2.35457581409751,6.80314872437177
"24466",1.40545641490681,5.43102217383297
"24467",2.39991307436804,7.04989499294683
"24468",1.81812740249161,8.56089338183508
"24469",4.14978907277735,6.80366762933875
"24470",2.69417645491015,6.21999474950114
"24471",2.52453538535096,6.10140596573652
"24472",2.21682795145981,6.4989195209942
"24473",1.42330860287885,5.72437212722841
"24474",2.32415041357925,8.47596618616953
"24475",1.73986456045382,6.4277409610842
"24476",2.56321714187219,6.69072801585762
"24477",2.17635015644492,7.1365477089262
"24478",2.63477380709074,5.9531763052779
"24479",4.2395955079256,6.07857019820104
"24480",1.52060614551496,7.76587184894765
"24481",1.32794772474652,9.57822496916309
"24482",1.4573733705196,4.88084470499757
"24483",2.23809585308265,7.86782065780388
"24484",1.95997899884116,5.71793376576503
"24485",2.5689934769801,6.0409821551316
"24486",2.49056351081487,5.96254709768657
"24487",2.21142517576457,7.41217092287155
"24488",2.60695416430514,7.21000785721493
"24489",2.33289689530638,8.31811286973283
"24490",1.49273645064546,6.65755237311726
"24491",1.66911367874963,5.74909776819294
"24492",3.62195071872954,6.07658435509726
"24493",1.91159287667378,5.99598261369497
"24494",2.67373644820808,5.20821553827449
"24495",1.51288171309676,7.23245967115583
"24496",2.35647465157885,8.0135192440188
"24497",1.93934913864584,6.76947468110242
"24498",3.20865525229875,6.32795201220451
"24499",2.29809740667758,7.13196129925949
"24500",2.24509526256816,7.17787616384733
"24501",2.39167879125683,6.24695028711785
"24502",3.14664575657079,6.82904567115429
"24503",2.70166062536297,7.11873778432177
"24504",2.1326124692643,6.87719059635886
"24505",1.95448660248006,5.91761307218132
"24506",3.58975091551895,6.70061408073918
"24507",3.178335712271,6.13535418539418
"24508",2.60841567627529,6.08038270256015
"24509",3.81050546785866,5.37668819211084
"24510",2.346107047441,7.47779136382814
"24511",1.9369891015608,6.31332440827954
"24512",2.85004782078393,5.85170183451511
"24513",2.03223852764134,7.16297355650877
"24514",3.13652621653325,6.574726827236
"24515",1.66465794216833,6.76038692346422
"24516",2.76444613577998,7.86189267245414
"24517",3.40462497728957,6.71066155971115
"24518",2.95646820865304,6.27128187956285
"24519",2.57740945255079,7.48619606826261
"24520",2.04180746292065,6.44345963582237
"24521",2.55685966806164,5.71952879164617
"24522",2.33141316874523,7.75433732820723
"24523",2.45429679464581,5.75654317685333
"24524",1.88998605042029,5.49845958625377
"24525",1.18778719548925,8.10130113767609
"24526",2.95948409261389,6.18003036912588
"24527",1.53567359683406,6.88211996192346
"24528",2.34130655856929,6.90188363573229
"24529",1.85392589390945,7.68192634270619
"24530",2.03215018491178,7.23224293859136
"24531",2.59656784293994,6.48863510865302
"24532",2.18225837731759,6.62218718677916
"24533",3.42661528730159,7.24095878885686
"24534",2.54224533138247,7.25543635236131
"24535",1.96273499550062,7.35247229097714
"24536",3.22261352594518,6.28522255011363
"24537",2.27214486360406,6.66891298451884
"24538",2.11040622208001,5.36623951954266
"24539",2.59911188206046,6.85628063534997
